filename,syllable,tone
jyutping-wong/je5.wav,je,5
jyutping-wong/je6.wav,je,6
jyutping-wong/je7.wav,je,7
jyutping-wong/jeng1.wav,jeng,1
jyutping-wong/jeng2.wav,jeng,2
jyutping-wong/jeng3.wav,jeng,3
jyutping-wong/jeng4.wav,jeng,4
jyutping-wong/jeng5.wav,jeng,5
jyutping-wong/jeng6.wav,jeng,6
jyutping-wong/jeng7.wav,jeng,7
jyutping-wong/jeoi1.wav,jeoi,1
jyutping-wong/jeoi2.wav,jeoi,2
jyutping-wong/jeoi3.wav,jeoi,3
jyutping-wong/jeoi4.wav,jeoi,4
jyutping-wong/jeoi5.wav,jeoi,5
jyutping-wong/jeoi6.wav,jeoi,6
jyutping-wong/jeoi7.wav,jeoi,7
jyutping-wong/jeon1.wav,jeon,1
jyutping-wong/jeon2.wav,jeon,2
jyutping-wong/jeon3.wav,jeon,3
jyutping-wong/jeon4.wav,jeon,4
jyutping-wong/jeon5.wav,jeon,5
jyutping-wong/jeon6.wav,jeon,6
jyutping-wong/jeon7.wav,jeon,7
jyutping-wong/ji1.wav,ji,1
jyutping-wong/ji2.wav,ji,2
jyutping-wong/ji3.wav,ji,3
jyutping-wong/ji4.wav,ji,4
jyutping-wong/ji5.wav,ji,5
jyutping-wong/ji6.wav,ji,6
jyutping-wong/ji7.wav,ji,7
jyutping-wong/jik1.wav,jik,1
jyutping-wong/jik2.wav,jik,2
jyutping-wong/jik3.wav,jik,3
jyutping-wong/jik4.wav,jik,4
jyutping-wong/jik5.wav,jik,5
jyutping-wong/jik6.wav,jik,6
jyutping-wong/jik7.wav,jik,7
jyutping-wong/jim1.wav,jim,1
jyutping-wong/jim2.wav,jim,2
jyutping-wong/jim3.wav,jim,3
jyutping-wong/jim4.wav,jim,4
jyutping-wong/jim5.wav,jim,5
jyutping-wong/jim6.wav,jim,6
jyutping-wong/jim7.wav,jim,7
jyutping-wong/jin1.wav,jin,1
jyutping-wong/jin2.wav,jin,2
jyutping-wong/jin3.wav,jin,3
jyutping-wong/jin4.wav,jin,4
jyutping-wong/jin5.wav,jin,5
jyutping-wong/jin6.wav,jin,6
jyutping-wong/jin7.wav,jin,7
jyutping-wong/jing1.wav,jing,1
jyutping-wong/jing2.wav,jing,2
jyutping-wong/jing3.wav,jing,3
jyutping-wong/jing4.wav,jing,4
jyutping-wong/jing5.wav,jing,5
jyutping-wong/jing6.wav,jing,6
jyutping-wong/jing7.wav,jing,7
jyutping-wong/jip1.wav,jip,1
jyutping-wong/jip2.wav,jip,2
jyutping-wong/jip3.wav,jip,3
jyutping-wong/jip4.wav,jip,4
jyutping-wong/jip5.wav,jip,5
jyutping-wong/jip6.wav,jip,6
jyutping-wong/jip7.wav,jip,7
jyutping-wong/jit1.wav,jit,1
jyutping-wong/jit2.wav,jit,2
jyutping-wong/jit3.wav,jit,3
jyutping-wong/jit4.wav,jit,4
jyutping-wong/jit5.wav,jit,5
jyutping-wong/jit6.wav,jit,6
jyutping-wong/jit7.wav,jit,7
jyutping-wong/jiu1.wav,jiu,1
jyutping-wong/jiu2.wav,jiu,2
jyutping-wong/jiu3.wav,jiu,3
jyutping-wong/jiu4.wav,jiu,4
jyutping-wong/jiu5.wav,jiu,5
jyutping-wong/jiu6.wav,jiu,6
jyutping-wong/jiu7.wav,jiu,7
jyutping-wong/jo1.wav,jo,1
jyutping-wong/jo2.wav,jo,2
jyutping-wong/jo3.wav,jo,3
jyutping-wong/jo4.wav,jo,4
jyutping-wong/jo5.wav,jo,5
jyutping-wong/jo6.wav,jo,6
jyutping-wong/jo7.wav,jo,7
jyutping-wong/joek1.wav,joek,1
jyutping-wong/joek2.wav,joek,2
jyutping-wong/joek3.wav,joek,3
jyutping-wong/joek4.wav,joek,4
jyutping-wong/joek5.wav,joek,5
jyutping-wong/joek6.wav,joek,6
jyutping-wong/joek7.wav,joek,7
jyutping-wong/joeng1.wav,joeng,1
jyutping-wong/joeng2.wav,joeng,2
jyutping-wong/joeng3.wav,joeng,3
jyutping-wong/joeng4.wav,joeng,4
jyutping-wong/joeng5.wav,joeng,5
jyutping-wong/joeng6.wav,joeng,6
jyutping-wong/joeng7.wav,joeng,7
jyutping-wong/juk1.wav,juk,1
jyutping-wong/juk2.wav,juk,2
jyutping-wong/juk3.wav,juk,3
jyutping-wong/juk4.wav,juk,4
jyutping-wong/juk5.wav,juk,5
jyutping-wong/juk6.wav,juk,6
jyutping-wong/juk7.wav,juk,7
jyutping-wong/jung1.wav,jung,1
jyutping-wong/jung2.wav,jung,2
jyutping-wong/jung3.wav,jung,3
jyutping-wong/jung4.wav,jung,4
jyutping-wong/jung5.wav,jung,5
jyutping-wong/jung6.wav,jung,6
jyutping-wong/jung7.wav,jung,7
jyutping-wong/jyu1.wav,jyu,1
jyutping-wong/jyu2.wav,jyu,2
jyutping-wong/jyu3.wav,jyu,3
jyutping-wong/jyu4.wav,jyu,4
jyutping-wong/jyu5.wav,jyu,5
jyutping-wong/jyu6.wav,jyu,6
jyutping-wong/jyu7.wav,jyu,7
jyutping-wong/jyun1.wav,jyun,1
jyutping-wong/jyun2.wav,jyun,2
jyutping-wong/jyun3.wav,jyun,3
jyutping-wong/jyun4.wav,jyun,4
jyutping-wong/jyun5.wav,jyun,5
jyutping-wong/jyun6.wav,jyun,6
jyutping-wong/jyun7.wav,jyun,7
jyutping-wong/jyut1.wav,jyut,1
jyutping-wong/jyut2.wav,jyut,2
jyutping-wong/jyut3.wav,jyut,3
jyutping-wong/jyut4.wav,jyut,4
jyutping-wong/jyut5.wav,jyut,5
jyutping-wong/jyut6.wav,jyut,6
jyutping-wong/jyut7.wav,jyut,7
jyutping-wong/kaa1.wav,kaa,1
jyutping-wong/kaa2.wav,kaa,2
jyutping-wong/kaa3.wav,kaa,3
jyutping-wong/kaa4.wav,kaa,4
jyutping-wong/kaa5.wav,kaa,5
jyutping-wong/kaa6.wav,kaa,6
jyutping-wong/kaa7.wav,kaa,7
jyutping-wong/kaai1.wav,kaai,1
jyutping-wong/kaai2.wav,kaai,2
jyutping-wong/kaai3.wav,kaai,3
jyutping-wong/kaai4.wav,kaai,4
jyutping-wong/kaai5.wav,kaai,5
jyutping-wong/kaai6.wav,kaai,6
jyutping-wong/kaai7.wav,kaai,7
jyutping-wong/kaak1.wav,kaak,1
jyutping-wong/kaak2.wav,kaak,2
jyutping-wong/kaak3.wav,kaak,3
jyutping-wong/kaak4.wav,kaak,4
jyutping-wong/kaak5.wav,kaak,5
jyutping-wong/kaak6.wav,kaak,6
jyutping-wong/kaak7.wav,kaak,7
jyutping-wong/kaam1.wav,kaam,1
jyutping-wong/kaam2.wav,kaam,2
jyutping-wong/kaam3.wav,kaam,3
jyutping-wong/kaam4.wav,kaam,4
jyutping-wong/kaam5.wav,kaam,5
jyutping-wong/kaam6.wav,kaam,6
jyutping-wong/kaam7.wav,kaam,7
jyutping-wong/kaan1.wav,kaan,1
jyutping-wong/kaan2.wav,kaan,2
jyutping-wong/kaan3.wav,kaan,3
jyutping-wong/kaan4.wav,kaan,4
jyutping-wong/kaan5.wav,kaan,5
jyutping-wong/kaan6.wav,kaan,6
jyutping-wong/kaan7.wav,kaan,7
jyutping-wong/kaap1.wav,kaap,1
jyutping-wong/kaap2.wav,kaap,2
jyutping-wong/kaap3.wav,kaap,3
jyutping-wong/kaap4.wav,kaap,4
jyutping-wong/kaap5.wav,kaap,5
jyutping-wong/kaap6.wav,kaap,6
jyutping-wong/kaap7.wav,kaap,7
jyutping-wong/kaat1.wav,kaat,1
jyutping-wong/kaat2.wav,kaat,2
jyutping-wong/kaat3.wav,kaat,3
jyutping-wong/kaat4.wav,kaat,4
jyutping-wong/kaat5.wav,kaat,5
jyutping-wong/kaat6.wav,kaat,6
jyutping-wong/kaat7.wav,kaat,7
jyutping-wong/kaau1.wav,kaau,1
jyutping-wong/kaau2.wav,kaau,2
jyutping-wong/kaau3.wav,kaau,3
jyutping-wong/kaau4.wav,kaau,4
jyutping-wong/kaau5.wav,kaau,5
jyutping-wong/kaau6.wav,kaau,6
jyutping-wong/kaau7.wav,kaau,7
jyutping-wong/kai1.wav,kai,1
jyutping-wong/kai2.wav,kai,2
jyutping-wong/kai3.wav,kai,3
jyutping-wong/kai4.wav,kai,4
jyutping-wong/kai5.wav,kai,5
jyutping-wong/kai6.wav,kai,6
jyutping-wong/kai7.wav,kai,7
jyutping-wong/kak1.wav,kak,1
jyutping-wong/kak2.wav,kak,2
jyutping-wong/kak3.wav,kak,3
jyutping-wong/kak4.wav,kak,4
jyutping-wong/kak5.wav,kak,5
jyutping-wong/kak6.wav,kak,6
jyutping-wong/kak7.wav,kak,7
jyutping-wong/kam1.wav,kam,1
jyutping-wong/kam2.wav,kam,2
jyutping-wong/kam3.wav,kam,3
jyutping-wong/kam4.wav,kam,4
jyutping-wong/kam5.wav,kam,5
jyutping-wong/kam6.wav,kam,6
jyutping-wong/kam7.wav,kam,7
jyutping-wong/kan1.wav,kan,1
jyutping-wong/kan2.wav,kan,2
jyutping-wong/kan3.wav,kan,3
jyutping-wong/kan4.wav,kan,4
jyutping-wong/kan5.wav,kan,5
jyutping-wong/kan6.wav,kan,6
jyutping-wong/kan7.wav,kan,7
jyutping-wong/kang1.wav,kang,1
jyutping-wong/kang2.wav,kang,2
jyutping-wong/kang3.wav,kang,3
jyutping-wong/kang4.wav,kang,4
jyutping-wong/kang5.wav,kang,5
jyutping-wong/kang6.wav,kang,6
jyutping-wong/kang7.wav,kang,7
jyutping-wong/kap1.wav,kap,1
jyutping-wong/kap2.wav,kap,2
jyutping-wong/kap3.wav,kap,3
jyutping-wong/kap4.wav,kap,4
jyutping-wong/kap5.wav,kap,5
jyutping-wong/kap6.wav,kap,6
jyutping-wong/kap7.wav,kap,7
jyutping-wong/kat1.wav,kat,1
jyutping-wong/kat2.wav,kat,2
jyutping-wong/kat3.wav,kat,3
jyutping-wong/kat4.wav,kat,4
jyutping-wong/kat5.wav,kat,5
jyutping-wong/kat6.wav,kat,6
jyutping-wong/kat7.wav,kat,7
jyutping-wong/kau1.wav,kau,1
jyutping-wong/kau2.wav,kau,2
jyutping-wong/kau3.wav,kau,3
jyutping-wong/kau4.wav,kau,4
jyutping-wong/kau5.wav,kau,5
jyutping-wong/kau6.wav,kau,6
jyutping-wong/kau7.wav,kau,7
jyutping-wong/ke1.wav,ke,1
jyutping-wong/ke2.wav,ke,2
jyutping-wong/ke3.wav,ke,3
jyutping-wong/ke4.wav,ke,4
jyutping-wong/ke5.wav,ke,5
jyutping-wong/ke6.wav,ke,6
jyutping-wong/ke7.wav,ke,7
jyutping-wong/kei1.wav,kei,1
jyutping-wong/kei2.wav,kei,2
jyutping-wong/kei3.wav,kei,3
jyutping-wong/kei4.wav,kei,4
jyutping-wong/kei5.wav,kei,5
jyutping-wong/kei6.wav,kei,6
jyutping-wong/kei7.wav,kei,7
jyutping-wong/kek1.wav,kek,1
jyutping-wong/kek2.wav,kek,2
jyutping-wong/kek3.wav,kek,3
jyutping-wong/kek4.wav,kek,4
jyutping-wong/kek5.wav,kek,5
jyutping-wong/kek6.wav,kek,6
jyutping-wong/kek7.wav,kek,7
jyutping-wong/keoi1.wav,keoi,1
jyutping-wong/keoi2.wav,keoi,2
jyutping-wong/keoi3.wav,keoi,3
jyutping-wong/keoi4.wav,keoi,4
jyutping-wong/keoi5.wav,keoi,5
jyutping-wong/keoi6.wav,keoi,6
jyutping-wong/keoi7.wav,keoi,7
jyutping-wong/kep1.wav,kep,1
jyutping-wong/kep2.wav,kep,2
jyutping-wong/kep3.wav,kep,3
jyutping-wong/kep4.wav,kep,4
jyutping-wong/kep5.wav,kep,5
jyutping-wong/kep6.wav,kep,6
jyutping-wong/kep7.wav,kep,7
jyutping-wong/ki1.wav,ki,1
jyutping-wong/ki2.wav,ki,2
jyutping-wong/ki3.wav,ki,3
jyutping-wong/ki4.wav,ki,4
jyutping-wong/ki5.wav,ki,5
jyutping-wong/ki6.wav,ki,6
jyutping-wong/ki7.wav,ki,7
jyutping-wong/kik1.wav,kik,1
jyutping-wong/kik2.wav,kik,2
jyutping-wong/kik3.wav,kik,3
jyutping-wong/kik4.wav,kik,4
jyutping-wong/kik5.wav,kik,5
jyutping-wong/kik6.wav,kik,6
jyutping-wong/kik7.wav,kik,7
jyutping-wong/kim1.wav,kim,1
jyutping-wong/kim2.wav,kim,2
jyutping-wong/kim3.wav,kim,3
jyutping-wong/kim4.wav,kim,4
jyutping-wong/kim5.wav,kim,5
jyutping-wong/kim6.wav,kim,6
jyutping-wong/kim7.wav,kim,7
jyutping-wong/kin1.wav,kin,1
jyutping-wong/kin2.wav,kin,2
jyutping-wong/kin3.wav,kin,3
jyutping-wong/kin4.wav,kin,4
jyutping-wong/kin5.wav,kin,5
jyutping-wong/kin6.wav,kin,6
jyutping-wong/kin7.wav,kin,7
jyutping-wong/king1.wav,king,1
jyutping-wong/king2.wav,king,2
jyutping-wong/king3.wav,king,3
jyutping-wong/king4.wav,king,4
jyutping-wong/king5.wav,king,5
jyutping-wong/king6.wav,king,6
jyutping-wong/king7.wav,king,7
jyutping-wong/kip1.wav,kip,1
jyutping-wong/kip2.wav,kip,2
jyutping-wong/kip3.wav,kip,3
jyutping-wong/kip4.wav,kip,4
jyutping-wong/kip5.wav,kip,5
jyutping-wong/kip6.wav,kip,6
jyutping-wong/kip7.wav,kip,7
jyutping-wong/kit1.wav,kit,1
jyutping-wong/kit2.wav,kit,2
jyutping-wong/kit3.wav,kit,3
jyutping-wong/kit4.wav,kit,4
jyutping-wong/kit5.wav,kit,5
jyutping-wong/kit6.wav,kit,6
jyutping-wong/kit7.wav,kit,7
jyutping-wong/kiu1.wav,kiu,1
jyutping-wong/kiu2.wav,kiu,2
jyutping-wong/kiu3.wav,kiu,3
jyutping-wong/kiu4.wav,kiu,4
jyutping-wong/kiu5.wav,kiu,5
jyutping-wong/kiu6.wav,kiu,6
jyutping-wong/kiu7.wav,kiu,7
jyutping-wong/ko1.wav,ko,1
jyutping-wong/ko2.wav,ko,2
jyutping-wong/ko3.wav,ko,3
jyutping-wong/ko4.wav,ko,4
jyutping-wong/ko5.wav,ko,5
jyutping-wong/ko6.wav,ko,6
jyutping-wong/ko7.wav,ko,7
jyutping-wong/koe1.wav,koe,1
jyutping-wong/koe2.wav,koe,2
jyutping-wong/koe3.wav,koe,3
jyutping-wong/koe4.wav,koe,4
jyutping-wong/koe5.wav,koe,5
jyutping-wong/koe6.wav,koe,6
jyutping-wong/koe7.wav,koe,7
jyutping-wong/koek1.wav,koek,1
jyutping-wong/koek2.wav,koek,2
jyutping-wong/koek3.wav,koek,3
jyutping-wong/koek4.wav,koek,4
jyutping-wong/koek5.wav,koek,5
jyutping-wong/koek6.wav,koek,6
jyutping-wong/koek7.wav,koek,7
jyutping-wong/koeng1.wav,koeng,1
jyutping-wong/koeng2.wav,koeng,2
jyutping-wong/koeng3.wav,koeng,3
jyutping-wong/koeng4.wav,koeng,4
jyutping-wong/koeng5.wav,koeng,5
jyutping-wong/koeng6.wav,koeng,6
jyutping-wong/koeng7.wav,koeng,7
jyutping-wong/koi1.wav,koi,1
jyutping-wong/koi2.wav,koi,2
jyutping-wong/koi3.wav,koi,3
jyutping-wong/koi4.wav,koi,4
jyutping-wong/koi5.wav,koi,5
jyutping-wong/koi6.wav,koi,6
jyutping-wong/koi7.wav,koi,7
jyutping-wong/kok1.wav,kok,1
jyutping-wong/kok2.wav,kok,2
jyutping-wong/kok3.wav,kok,3
jyutping-wong/kok4.wav,kok,4
jyutping-wong/kok5.wav,kok,5
jyutping-wong/kok6.wav,kok,6
jyutping-wong/kok7.wav,kok,7
jyutping-wong/kong1.wav,kong,1
jyutping-wong/kong2.wav,kong,2
jyutping-wong/kong3.wav,kong,3
jyutping-wong/kong4.wav,kong,4
jyutping-wong/kong5.wav,kong,5
jyutping-wong/kong6.wav,kong,6
jyutping-wong/kong7.wav,kong,7
jyutping-wong/ku1.wav,ku,1
jyutping-wong/ku2.wav,ku,2
jyutping-wong/ku3.wav,ku,3
jyutping-wong/ku4.wav,ku,4
jyutping-wong/ku5.wav,ku,5
jyutping-wong/ku6.wav,ku,6
jyutping-wong/ku7.wav,ku,7
jyutping-wong/kui1.wav,kui,1
jyutping-wong/kui2.wav,kui,2
jyutping-wong/kui3.wav,kui,3
jyutping-wong/kui4.wav,kui,4
jyutping-wong/kui5.wav,kui,5
jyutping-wong/kui6.wav,kui,6
jyutping-wong/kui7.wav,kui,7
jyutping-wong/kuk1.wav,kuk,1
jyutping-wong/kuk2.wav,kuk,2
jyutping-wong/kuk3.wav,kuk,3
jyutping-wong/kuk4.wav,kuk,4
jyutping-wong/kuk5.wav,kuk,5
jyutping-wong/kuk6.wav,kuk,6
jyutping-wong/kuk7.wav,kuk,7
jyutping-wong/kung1.wav,kung,1
jyutping-wong/kung2.wav,kung,2
jyutping-wong/kung3.wav,kung,3
jyutping-wong/kung4.wav,kung,4
jyutping-wong/kung5.wav,kung,5
jyutping-wong/kung6.wav,kung,6
jyutping-wong/kung7.wav,kung,7
jyutping-wong/kut1.wav,kut,1
jyutping-wong/kut2.wav,kut,2
jyutping-wong/kut3.wav,kut,3
jyutping-wong/kut4.wav,kut,4
jyutping-wong/kut5.wav,kut,5
jyutping-wong/kut6.wav,kut,6
jyutping-wong/kut7.wav,kut,7
jyutping-wong/kwaa1.wav,kwaa,1
jyutping-wong/kwaa2.wav,kwaa,2
jyutping-wong/kwaa3.wav,kwaa,3
jyutping-wong/kwaa4.wav,kwaa,4
jyutping-wong/kwaa5.wav,kwaa,5
jyutping-wong/kwaa6.wav,kwaa,6
jyutping-wong/kwaa7.wav,kwaa,7
jyutping-wong/kwaai1.wav,kwaai,1
jyutping-wong/kwaai2.wav,kwaai,2
jyutping-wong/kwaai3.wav,kwaai,3
jyutping-wong/kwaai4.wav,kwaai,4
jyutping-wong/kwaai5.wav,kwaai,5
jyutping-wong/kwaai6.wav,kwaai,6
jyutping-wong/kwaai7.wav,kwaai,7
jyutping-wong/kwaak1.wav,kwaak,1
jyutping-wong/kwaak2.wav,kwaak,2
jyutping-wong/kwaak3.wav,kwaak,3
jyutping-wong/kwaak4.wav,kwaak,4
jyutping-wong/kwaak5.wav,kwaak,5
jyutping-wong/kwaak6.wav,kwaak,6
jyutping-wong/kwaak7.wav,kwaak,7
jyutping-wong/kwaan1.wav,kwaan,1
jyutping-wong/kwaan2.wav,kwaan,2
jyutping-wong/kwaan3.wav,kwaan,3
jyutping-wong/kwaan4.wav,kwaan,4
jyutping-wong/kwaan5.wav,kwaan,5
jyutping-wong/kwaan6.wav,kwaan,6
jyutping-wong/kwaan7.wav,kwaan,7
jyutping-wong/kwaang1.wav,kwaang,1
jyutping-wong/kwaang2.wav,kwaang,2
jyutping-wong/kwaang3.wav,kwaang,3
jyutping-wong/kwaang4.wav,kwaang,4
jyutping-wong/kwaang5.wav,kwaang,5
jyutping-wong/kwaang6.wav,kwaang,6
jyutping-wong/kwaang7.wav,kwaang,7
jyutping-wong/kwaat1.wav,kwaat,1
jyutping-wong/kwaat2.wav,kwaat,2
jyutping-wong/kwaat3.wav,kwaat,3
jyutping-wong/kwaat4.wav,kwaat,4
jyutping-wong/kwaat5.wav,kwaat,5
jyutping-wong/kwaat6.wav,kwaat,6
jyutping-wong/kwaat7.wav,kwaat,7
jyutping-wong/kwai1.wav,kwai,1
jyutping-wong/kwai2.wav,kwai,2
jyutping-wong/kwai3.wav,kwai,3
jyutping-wong/kwai4.wav,kwai,4
jyutping-wong/kwai5.wav,kwai,5
jyutping-wong/kwai6.wav,kwai,6
jyutping-wong/kwai7.wav,kwai,7
jyutping-wong/kwan1.wav,kwan,1
jyutping-wong/kwan2.wav,kwan,2
jyutping-wong/kwan3.wav,kwan,3
jyutping-wong/kwan4.wav,kwan,4
jyutping-wong/kwan5.wav,kwan,5
jyutping-wong/kwan6.wav,kwan,6
jyutping-wong/kwan7.wav,kwan,7
jyutping-wong/kwik1.wav,kwik,1
jyutping-wong/kwik2.wav,kwik,2
jyutping-wong/kwik3.wav,kwik,3
jyutping-wong/kwik4.wav,kwik,4
jyutping-wong/kwik5.wav,kwik,5
jyutping-wong/kwik6.wav,kwik,6
jyutping-wong/kwik7.wav,kwik,7
jyutping-wong/kwok1.wav,kwok,1
jyutping-wong/kwok2.wav,kwok,2
jyutping-wong/kwok3.wav,kwok,3
jyutping-wong/kwok4.wav,kwok,4
jyutping-wong/kwok5.wav,kwok,5
jyutping-wong/kwok6.wav,kwok,6
jyutping-wong/kwok7.wav,kwok,7
jyutping-wong/kwong1.wav,kwong,1
jyutping-wong/kwong2.wav,kwong,2
jyutping-wong/kwong3.wav,kwong,3
jyutping-wong/kwong4.wav,kwong,4
jyutping-wong/kwong5.wav,kwong,5
jyutping-wong/kwong6.wav,kwong,6
jyutping-wong/kwong7.wav,kwong,7
jyutping-wong/kwui1.wav,kwui,1
jyutping-wong/kwui2.wav,kwui,2
jyutping-wong/kwui3.wav,kwui,3
jyutping-wong/kwui4.wav,kwui,4
jyutping-wong/kwui5.wav,kwui,5
jyutping-wong/kwui6.wav,kwui,6
jyutping-wong/kwui7.wav,kwui,7
jyutping-wong/kwun1.wav,kwun,1
jyutping-wong/kwun2.wav,kwun,2
jyutping-wong/kwun3.wav,kwun,3
jyutping-wong/kwun4.wav,kwun,4
jyutping-wong/kwun5.wav,kwun,5
jyutping-wong/kwun6.wav,kwun,6
jyutping-wong/kwun7.wav,kwun,7
jyutping-wong/kyun1.wav,kyun,1
jyutping-wong/kyun2.wav,kyun,2
jyutping-wong/kyun3.wav,kyun,3
jyutping-wong/kyun4.wav,kyun,4
jyutping-wong/kyun5.wav,kyun,5
jyutping-wong/kyun6.wav,kyun,6
jyutping-wong/kyun7.wav,kyun,7
jyutping-wong/kyut1.wav,kyut,1
jyutping-wong/kyut2.wav,kyut,2
jyutping-wong/kyut3.wav,kyut,3
jyutping-wong/kyut4.wav,kyut,4
jyutping-wong/kyut5.wav,kyut,5
jyutping-wong/kyut6.wav,kyut,6
jyutping-wong/kyut7.wav,kyut,7
jyutping-wong/laa1.wav,laa,1
jyutping-wong/laa2.wav,laa,2
jyutping-wong/laa3.wav,laa,3
jyutping-wong/laa4.wav,laa,4
jyutping-wong/laa5.wav,laa,5
jyutping-wong/laa6.wav,laa,6
jyutping-wong/laa7.wav,laa,7
jyutping-wong/laai1.wav,laai,1
jyutping-wong/laai2.wav,laai,2
jyutping-wong/laai3.wav,laai,3
jyutping-wong/laai4.wav,laai,4
jyutping-wong/laai5.wav,laai,5
jyutping-wong/laai6.wav,laai,6
jyutping-wong/laai7.wav,laai,7
jyutping-wong/laak1.wav,laak,1
jyutping-wong/laak2.wav,laak,2
jyutping-wong/laak3.wav,laak,3
jyutping-wong/laak4.wav,laak,4
jyutping-wong/laak5.wav,laak,5
jyutping-wong/laak6.wav,laak,6
jyutping-wong/laak7.wav,laak,7
jyutping-wong/laam1.wav,laam,1
jyutping-wong/laam2.wav,laam,2
jyutping-wong/laam3.wav,laam,3
jyutping-wong/laam4.wav,laam,4
jyutping-wong/laam5.wav,laam,5
jyutping-wong/laam6.wav,laam,6
jyutping-wong/laam7.wav,laam,7
jyutping-wong/laan1.wav,laan,1
jyutping-wong/laan2.wav,laan,2
jyutping-wong/laan3.wav,laan,3
jyutping-wong/laan4.wav,laan,4
jyutping-wong/laan5.wav,laan,5
jyutping-wong/laan6.wav,laan,6
jyutping-wong/laan7.wav,laan,7
jyutping-wong/laang1.wav,laang,1
jyutping-wong/laang2.wav,laang,2
jyutping-wong/laang3.wav,laang,3
jyutping-wong/laang4.wav,laang,4
jyutping-wong/laang5.wav,laang,5
jyutping-wong/laang6.wav,laang,6
jyutping-wong/laang7.wav,laang,7
jyutping-wong/laap1.wav,laap,1
jyutping-wong/laap2.wav,laap,2
jyutping-wong/laap3.wav,laap,3
jyutping-wong/laap4.wav,laap,4
jyutping-wong/laap5.wav,laap,5
jyutping-wong/laap6.wav,laap,6
jyutping-wong/laap7.wav,laap,7
jyutping-wong/laat1.wav,laat,1
jyutping-wong/laat2.wav,laat,2
jyutping-wong/laat3.wav,laat,3
jyutping-wong/laat4.wav,laat,4
jyutping-wong/laat5.wav,laat,5
jyutping-wong/laat6.wav,laat,6
jyutping-wong/laat7.wav,laat,7
jyutping-wong/laau1.wav,laau,1
jyutping-wong/laau2.wav,laau,2
jyutping-wong/laau3.wav,laau,3
jyutping-wong/laau4.wav,laau,4
jyutping-wong/laau5.wav,laau,5
jyutping-wong/laau6.wav,laau,6
jyutping-wong/laau7.wav,laau,7
jyutping-wong/lai1.wav,lai,1
jyutping-wong/lai2.wav,lai,2
jyutping-wong/lai3.wav,lai,3
jyutping-wong/lai4.wav,lai,4
jyutping-wong/lai5.wav,lai,5
jyutping-wong/lai6.wav,lai,6
jyutping-wong/lai7.wav,lai,7
jyutping-wong/lak1.wav,lak,1
jyutping-wong/lak2.wav,lak,2
jyutping-wong/lak3.wav,lak,3
jyutping-wong/lak4.wav,lak,4
jyutping-wong/lak5.wav,lak,5
jyutping-wong/lak6.wav,lak,6
jyutping-wong/lak7.wav,lak,7
jyutping-wong/lam1.wav,lam,1
jyutping-wong/lam2.wav,lam,2
jyutping-wong/lam3.wav,lam,3
jyutping-wong/lam4.wav,lam,4
jyutping-wong/lam5.wav,lam,5
jyutping-wong/lam6.wav,lam,6
jyutping-wong/lam7.wav,lam,7
jyutping-wong/lan1.wav,lan,1
jyutping-wong/lan2.wav,lan,2
jyutping-wong/lan3.wav,lan,3
jyutping-wong/lan4.wav,lan,4
jyutping-wong/lan5.wav,lan,5
jyutping-wong/lan6.wav,lan,6
jyutping-wong/lan7.wav,lan,7
jyutping-wong/lang1.wav,lang,1
jyutping-wong/lang2.wav,lang,2
jyutping-wong/lang3.wav,lang,3
jyutping-wong/lang4.wav,lang,4
jyutping-wong/lang5.wav,lang,5
jyutping-wong/lang6.wav,lang,6
jyutping-wong/lang7.wav,lang,7
jyutping-wong/lap1.wav,lap,1
jyutping-wong/lap2.wav,lap,2
jyutping-wong/lap3.wav,lap,3
jyutping-wong/lap4.wav,lap,4
jyutping-wong/lap5.wav,lap,5
jyutping-wong/lap6.wav,lap,6
jyutping-wong/lap7.wav,lap,7
jyutping-wong/lat1.wav,lat,1
jyutping-wong/lat2.wav,lat,2
jyutping-wong/lat3.wav,lat,3
jyutping-wong/lat4.wav,lat,4
jyutping-wong/lat5.wav,lat,5
jyutping-wong/lat6.wav,lat,6
jyutping-wong/lat7.wav,lat,7
jyutping-wong/lau1.wav,lau,1
jyutping-wong/lau2.wav,lau,2
jyutping-wong/lau3.wav,lau,3
jyutping-wong/lau4.wav,lau,4
jyutping-wong/lau5.wav,lau,5
jyutping-wong/lau6.wav,lau,6
jyutping-wong/lau7.wav,lau,7
jyutping-wong/le1.wav,le,1
jyutping-wong/le2.wav,le,2
jyutping-wong/le3.wav,le,3
jyutping-wong/le4.wav,le,4
jyutping-wong/le5.wav,le,5
jyutping-wong/le6.wav,le,6
jyutping-wong/le7.wav,le,7
jyutping-wong/lei1.wav,lei,1
jyutping-wong/lei2.wav,lei,2
jyutping-wong/lei3.wav,lei,3
jyutping-wong/lei4.wav,lei,4
jyutping-wong/lei5.wav,lei,5
jyutping-wong/lei6.wav,lei,6
jyutping-wong/lei7.wav,lei,7
jyutping-wong/lek1.wav,lek,1
jyutping-wong/lek2.wav,lek,2
jyutping-wong/lek3.wav,lek,3
jyutping-wong/lek4.wav,lek,4
jyutping-wong/lek5.wav,lek,5
jyutping-wong/lek6.wav,lek,6
jyutping-wong/lek7.wav,lek,7
jyutping-wong/lem1.wav,lem,1
jyutping-wong/lem2.wav,lem,2
jyutping-wong/lem3.wav,lem,3
